gene_id	gene_name	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NHSL2	NHSL2	3823.131	3825.735	3823.468	3815.313	3823.115	3811.938	3824.406	3822.816	3822.927	3822.368	3822.185	3813.681	3818.397	3802.871	3820.23	3823.141
NIACR1	NIACR1	1910.131	1912.735	1910.468	1902.313	1910.115	1908.25909997874	1911.406	1908.25909997874	1908.25909997874	1908.25909997874	1908.25909997874	1900.681	1908.25909997874	1908.25909997874	1908.25909997874	1908.25909997874
NIACR2	NIACR2	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313	1974.313
NICN1	NICN1	3072.131	3074.735	3072.468	3064.313	3072.115	3060.938	3073.406	3071.816	3071.927	3071.368	3071.185	3062.681	3067.397	3051.871	3069.23	3072.141
NID1	NID1	5728.131	5730.735	5728.468	5720.313	5728.115	5716.938	5729.406	5727.816	5727.927	5727.368	5727.185	5718.681	5723.397	5707.871	5725.23	5728.141
NID2	NID2	4891.131	4893.735	4891.468	4883.313	4891.115	4879.938	4892.406	4890.816	4890.927	4890.368	4890.185	4881.681	4886.397	4870.871	4888.23	4891.141
NIF3L1	NIF3L1	1303.25375819888	1305.74870973874	1320.73603312677	1331.28201558182	1314.7454822084	1332.65077669115	1332.52440279831	1340.79841620194	1345.47313040797	1299.17865063624	1327.33142949644	1309.8592224633	1316.91785921373	1319.78375480011	1287.99713143042	1319.89252578038
NIN	NIN	8970.85046793542	8939.51322865986	9820.23157374458	8560.06355101711	8815.42934520779	8720.86035659106	8734.26199592741	8642.32023190034	8501.8765782962	8767.08520259871	8382.20382586649	8505.14352355856	9374.63519122943	8778.82003659742	9611.11439535159	9023.27451257697
NINJ1	NINJ1	1126.131	1128.735	1126.468	1118.313	1126.115	1114.938	1127.406	1125.816	1125.927	1125.368	1125.185	1116.681	1121.397	1105.871	1123.23	1126.141
NINJ2	NINJ2	907.131	909.735	907.468	899.313	907.115	895.938	908.406	906.816	906.927	906.368	906.185	897.681	902.397	886.871	904.23	907.141
NINL	NINL	4818.131	4820.735	4818.468	4810.313	4818.115	4806.938	4819.406	4817.816	4817.927	4817.368	4817.185	4808.681	4813.397	4797.871	4815.23	4818.141
NIP30	NIP30	2693.131	2695.735	2693.468	2685.313	2693.115	2681.938	2694.406	2692.816	2692.927	2692.368	2692.185	2683.681	2688.397	2672.871	2690.23	2693.141
NIP7	NIP7	2029.131	2031.735	2029.468	2021.313	2029.115	2017.938	2030.406	2028.816	2028.927	2028.368	2028.185	2019.681	2024.397	2008.871	2026.23	2029.141
NIPA1	NIPA1	6410.131	6346.39590455713	6270.4024646106	6402.313	6410.115	6291.96048555886	6348.37269247293	6270.46907696484	6288.06043534075	6294.25371363436	6368.0308060124	6400.681	6405.397	6320.65684659171	6407.23	6265.38547377905
NIPA2	NIPA2	2228.95736021684	2255.12854471702	2273.04916164129	2243.58326584182	2264.08881363374	2223.13248342432	2250.66920969357	2246.00118004203	2242.46050501568	2283.70951582292	2236.24874688843	2257.7269469035	2237.49515786264	2232.2421781216	2226.0035001486	2239.46750648751
NIPAL1	NIPAL1	2036.9934598365	2041.735	2036.9934598365	2031.313	2039.115	2027.938	2040.406	2036.9934598365	2038.927	2038.368	2038.185	2036.9934598365	2036.9934598365	2036.9934598365	2036.9934598365	2036.9934598365
NIPAL2	NIPAL2	2100.131	2102.735	2100.468	2092.313	2100.115	2088.938	2101.406	2099.816	2099.927	2099.368	2099.185	2090.681	2095.397	2079.871	2097.23	2100.141
NIPAL3	NIPAL3	5271.131	5273.735	5271.468	5263.313	5271.115	5259.938	5272.406	5270.816	5270.927	5270.368	5270.185	5261.681	5266.397	5250.871	5268.23	5271.141
NIPAL4	NIPAL4	3120.94720240477	3126.735	3124.468	3116.313	3124.115	3120.94720240477	3125.406	3120.94720240477	3123.927	3123.368	3123.185	3114.681	3120.94720240477	3103.871	3121.23	3124.141
NIPBL	NIPBL	9834.69098879918	9812.02210649241	9829.84684330674	9824.30872284865	9792.89679913551	9769.4810468433	9787.87042007088	9841.36776023001	9787.12018885233	9821.04399038801	9796.7406391322	9783.49373302927	9828.94373403704	9819.2998903452	9828.14646906902	9822.36668780292
NIPSNAP1	NIPSNAP1	1900.131	1902.735	1900.468	1892.313	1900.115	1888.938	1901.406	1899.816	1899.927	1899.368	1899.185	1890.681	1895.397	1879.871	1897.23	1900.141
NIPSNAP3A	NIPSNAP3A	1478.131	1480.735	1478.468	1470.313	1478.115	1466.938	1479.406	1477.816	1477.927	1477.368	1477.185	1468.681	1473.397	1457.871	1475.23	1478.141
NIPSNAP3B	NIPSNAP3B	1597.131	1599.735	1597.468	1589.313	1597.115	1585.938	1598.406	1596.816	1596.927	1596.368	1596.185	1587.681	1592.397	1576.871	1594.23	1597.141
NISCH	NISCH	5084.131	5086.735	5084.468	5076.313	5084.115	5072.938	5085.406	5083.816	5083.927	5083.368	5083.185	5074.681	5079.397	5063.871	5081.23	5084.141
NIT1	NIT1	1207.131	1209.735	1207.468	1199.313	1207.115	1195.938	1208.406	1206.816	1206.927	1206.368	1206.185	1197.681	1202.397	1186.871	1204.23	1207.141
NIT2	NIT2	1116.131	1118.735	1116.468	1108.313	1116.115	1104.938	1117.406	1115.816	1115.927	1115.368	1115.185	1106.681	1111.397	1095.871	1113.23	1116.141
NKAIN1	NKAIN1	2338.131	2340.735	2338.468	2330.313	2338.115	2326.938	2339.406	2337.816	2337.927	2337.368	2337.185	2328.681	2333.397	2317.871	2335.23	2338.141
NKAIN2	NKAIN2	3160.131	3162.735	3160.468	3152.313	3160.115	3148.938	3161.406	3156.263054296	3159.927	3159.368	3159.185	3150.681	3155.397	3139.871	3157.23	3156.263054296
NKAIN3	NKAIN3	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625	1407.732625
NKAIN4	NKAIN4	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625	1266.732625
NKAP	NKAP	1420.131	1422.735	1420.468	1412.313	1420.115	1408.938	1421.406	1419.816	1419.927	1419.368	1419.185	1410.681	1415.397	1399.871	1417.23	1420.141
NKAPL	NKAPL	1484.131	1486.735	1484.468	1476.313	1484.115	1472.938	1485.406	1483.816	1483.927	1483.368	1483.185	1474.681	1479.397	1463.871	1481.23	1484.141
NKD1	NKD1	2431.131	2433.735	2431.468	2423.313	2431.115	2419.938	2432.406	2430.816	2430.927	2430.368	2430.185	2421.681	2426.397	2410.871	2428.23	2431.141
NKD2	NKD2	1643.131	1645.735	1643.468	1635.313	1643.115	1631.938	1644.406	1642.816	1642.927	1642.368	1642.185	1633.681	1638.397	1622.871	1640.23	1643.141
NKG7	NKG7	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419	670.419
NKIRAS1	NKIRAS1	1840.131	1842.735	1840.468	1832.313	1840.115	1828.938	1841.406	1839.816	1839.927	1839.368	1839.185	1830.681	1835.397	1819.871	1837.23	1840.141
NKIRAS2	NKIRAS2	2302.17087057447	2311.73371051314	2313.88306713054	2288.93405494431	2288.28992883738	2300.55865662534	2303.27583165733	2305.09912499613	2306.06990354026	2308.77948618813	2296.37984385459	2304.87190818847	2306.54643403267	2286.50680036939	2308.84411066726	2303.64606016152
NKPD1	NKPD1	1791.36374695583	1797.735	1795.468	1791.36374695583	1795.115	1783.938	1796.406	1791.36374695583	1791.36374695583	1794.368	1794.185	1785.681	1791.36374695583	1774.871	1792.23	1795.141
NKRF	NKRF	3063.131	3065.735	3063.468	3055.313	3063.115	3051.938	3064.406	3062.816	3062.927	3062.368	3062.185	3053.681	3058.397	3042.871	3060.23	3063.141
NKTR	NKTR	7147.131	7149.735	7147.468	7139.313	7147.115	7135.938	7148.406	7146.816	7146.927	7146.368	7146.185	7137.681	7142.397	7126.871	7144.23	7147.141
NKX1-1	NKX1-1	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625	1077.732625
NKX1-2	NKX1-2	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625	872.732625
NKX2-1	NKX2-1	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625	2095.232625
NKX2-2	NKX2-2	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625	1933.732625
NKX2-3	NKX2-3	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625	1938.732625
NKX2-4	NKX2-4	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625	1460.732625
NKX2-5	NKX2-5	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625	1426.732625
NKX2-6	NKX2-6	562.35489858896	562.35489858896	562.35489858896	562.35489858896	562.35489858896	562.35489858896	563.469	562.35489858896	562.35489858896	562.35489858896	561.243	562.35489858896	562.35489858896	562.35489858896	562.35489858896	562.35489858896
NKX2-8	NKX2-8	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468	1648.468
NKX3-1	NKX3-1	3126.131	3128.735	3126.468	3118.313	3126.115	3114.938	3127.406	3125.816	3125.927	3125.368	3125.185	3116.681	3121.397	3105.871	3123.23	3126.141
NKX3-2	NKX3-2	2086.131	2088.735	2086.468	2078.313	2086.115	2074.938	2087.406	2085.816	2085.927	2085.368	2085.185	2076.681	2081.397	2065.871	2083.23	2086.141
NKX6-1	NKX6-1	961.131	963.735	961.468	953.313	961.115	949.938	962.406	960.816	960.927	960.368	960.185	951.681	956.397	940.871	958.23	961.141
NKX6-2	NKX6-2	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625	860.732625
NKX6-3	NKX6-3	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625	393.0375625
NLE1	NLE1	2458.00553434226	2444.41234239105	2419.468	2434.67413287002	2419.115	2434.68000091774	2430.05251619771	2418.816	2418.927	2443.88333828741	2418.185	2409.681	2420.76454978229	2415.01204151636	2431.78936971095	2451.50064379808
NLGN1	NLGN1	4763.131	4765.735	4763.468	4755.313	4763.115	4751.938	4764.406	4762.816	4762.927	4762.368	4762.185	4753.681	4758.397	4742.871	4760.23	4763.141
NLGN2	NLGN2	4487.131	4489.735	4487.468	4479.313	4487.115	4475.938	4488.406	4486.816	4486.927	4486.368	4486.185	4477.681	4482.397	4466.871	4484.23	4487.141
NLGN3	NLGN3	3740.131	3742.735	3740.468	3732.313	3740.115	3728.938	3741.406	3739.816	3739.927	3739.368	3739.185	3730.681	3735.397	3719.871	3737.23	3740.141
NLGN4X	NLGN4X	5501.131	5503.735	5501.468	5493.313	5501.115	5489.938	5502.406	5500.816	5500.927	5500.368	5500.185	5491.681	5496.397	5480.871	5498.23	5501.141
NLGN4Y	NLGN4Y	5155.131	5157.735	5155.468	5147.313	5151.45037041278	5151.45037041278	5151.45037041278	5151.45037041278	5154.927	5154.368	5154.185	5145.681	5150.397	5134.871	5152.23	5155.141
NLK	NLK	3386.131	3388.735	3386.468	3378.313	3386.115	3374.938	3387.406	3385.816	3385.927	3385.368	3385.185	3376.681	3381.397	3365.871	3383.23	3386.141
NLN	NLN	2726.131	2728.735	2726.468	2718.313	2726.115	2714.938	2727.406	2725.816	2725.927	2725.368	2725.185	2716.681	2721.397	2705.871	2723.23	2726.141
NLRC3	NLRC3	6246.131	6248.735	6246.468	6238.313	6246.115	6234.938	6247.406	6245.816	6245.927	6245.368	6245.185	6236.681	6241.397	6225.871	6243.23	6246.141
NLRC4	NLRC4	3208.131	3210.735	3208.468	3200.313	3208.115	3196.938	3209.406	3207.816	3207.927	3207.368	3207.185	3198.681	3203.397	3187.871	3205.23	3208.141
NLRC5	NLRC5	6667.131	6669.735	6667.468	6659.313	6667.115	6655.938	6668.406	6666.816	6666.927	6666.368	6666.185	6657.681	6662.397	6646.871	6664.23	6667.141
NLRP1	NLRP1	5116.95053341974	5119.18091510493	5133.40067949153	5049.44935525344	5154.29735303854	5112.01557185124	5122.34488367742	5151.90327154845	5151.8566974985	5132.02496502088	5125.79563468908	5130.29375024858	5117.27766088807	5097.41920406093	5098.28396391316	5099.58109823797
NLRP10	NLRP10	1865.131	1867.735	1865.468	1857.313	1865.115	1853.938	1866.406	1864.816	1864.927	1864.368	1864.185	1855.681	1860.397	1844.871	1862.23	1865.141
NLRP11	NLRP11	3883.52050387983	3888.735	3883.52050387983	3878.313	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983	3883.52050387983
NLRP12	NLRP12	3244.95878049837	3244.95878049837	3244.95878049837	3244.95878049837	3244.95878049837	3704.938	3244.95878049837	3244.95878049837	3244.95878049837	2482.368	3715.185	3244.95878049837	3244.95878049837	3244.95878049837	3244.95878049837	3244.95878049837
NLRP13	NLRP13	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625	2998.732625
NLRP14	NLRP14	3665.69200867124	3670.735	3668.468	3660.313	3668.115	3656.938	3669.406	3667.816	3667.927	3667.368	3667.185	3658.681	3663.397	3665.69200867124	3665.23	3668.141
NLRP2	NLRP2	3351.93892571471	3351.93892571471	3351.93892571471	3348.313	3351.93892571471	3351.93892571471	3357.406	3351.93892571471	3351.93892571471	3355.368	3351.93892571471	3346.681	3351.93892571471	3351.93892571471	3351.93892571471	3351.93892571471
NLRP3	NLRP3	3698.131	3700.735	3698.468	3690.313	3698.115	3686.938	3965.406	3963.816	3742.42432182696	3742.42432182696	3742.42432182696	3688.681	3693.397	3742.42432182696	3742.42432182696	3698.141
NLRP4	NLRP4	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625	3516.732625
NLRP5	NLRP5	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23	3727.23
NLRP6	NLRP6	2519.03501533336	2519.03501533336	2519.03501533336	2516.313	2519.03501533336	2519.03501533336	2519.03501533336	2519.03501533336	2523.927	2519.03501533336	2519.03501533336	2514.681	2519.03501533336	2519.03501533336	2521.23	2519.03501533336
NLRP7	NLRP7	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185	3094.185
NLRP8	NLRP8	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625	3775.732625
NLRP9	NLRP9	3329.131	3331.735	3327.72391192435	3321.313	3329.115	3327.72391192435	3327.72391192435	3327.72391192435	3327.72391192435	3328.368	3328.185	3327.72391192435	3327.72391192435	3327.72391192435	3326.23	3327.72391192435
NLRX1	NLRX1	3589.131	3591.735	3589.468	3572.51901824572	3574.88220675426	3472.99209824345	3498.26023995003	3530.07413382799	3490.72868638473	3555.71428903074	3588.185	3545.92774924663	3584.397	3568.871	3540.52937014756	3566.8746894821
NMB	NMB	874.595377772483	876.001733690511	874.720720017119	865.931739240458	873.989518643621	861.364786625759	875.96126700873	874.816	874.032432647082	872.899660604513	872.89631392373	864.412372982444	869.012407631213	853.683039359774	871.753122462692	872.745611388834
NMBR	NMBR	1199.131	1195.84726019354	1199.468	1191.313	1199.115	1195.84726019354	1200.406	1198.816	1198.927	1198.368	1198.185	1189.681	1194.397	1178.871	1196.23	1199.141
NMD3	NMD3	2573.131	2575.735	2573.468	2565.313	2573.115	2561.938	2574.406	2572.816	2572.927	2572.368	2572.185	2563.681	2568.397	2552.871	2570.23	2573.141
NME1	NME1	659.129588352557	664.457021074745	670.406060236208	652.511879613808	666.024495634456	657.386325623252	668.965744843827	663.019042835619	664.513924611755	663.032838640002	659.588976926297	649.43912306609	655.858479731824	642.478471050373	661.362947316987	661.352050707463
NME1-NME2	NME1-NME2	897.131	899.735	897.468	889.313	897.115	885.938	898.406	896.816	896.927	896.368	896.185	887.681	892.397	876.871	894.23	897.141
NME2	NME2	569.547893945812	569.43345802326	564.155169960539	577.232417444493	572.424358966747	573.751727383551	573.560774475828	581.678987345947	574.676609636015	577.856965897882	585.276902647947	584.955658201412	589.510986094635	589.05872905253	588.602612863423	594.043120240222
NME2P1	NME2P1	538.196	540.794	538.522	534.784180131797	538.186	527.032	534.784180131797	537.885	538.015	537.447	537.249	528.768	533.499	518.208	535.363	538.28
NME3	NME3	859.131	861.735	859.468	851.313	859.115	847.938	860.406	858.816	858.927	858.368	858.185	849.681	854.397	838.871	856.23	859.141
NME4	NME4	852.131	854.735	852.468	844.313	852.115	840.938	853.406	851.816	851.927	851.368	851.185	842.681	847.397	831.871	849.23	852.141
NME5	NME5	1071.131	1073.735	1071.468	1063.313	1071.115	1059.938	1072.406	1070.816	1070.927	1070.368	1070.185	1061.681	1066.397	1050.871	1068.23	1071.141
NME6	NME6	1027.131	1029.735	1027.468	1019.313	1027.115	1015.938	1028.406	1026.816	1026.927	1026.368	1026.185	1017.681	1022.397	1006.871	1024.23	1027.141
NME7	NME7	1462.87674113498	1466.05022771429	1463.85554887544	1456.81429516442	1465.97850181216	1451.93825476022	1465.19563106353	1462.99747013709	1467.927	1467.368	1467.185	1458.681	1457.29007625692	1444.2944215523	1460.2699306483	1463.70496133065
NMI	NMI	1324.131	1326.735	1324.468	1316.313	1324.115	1312.938	1325.406	1323.816	1323.927	1323.368	1323.185	1314.681	1319.397	1303.871	1321.23	1324.141
NMNAT1	NMNAT1	3626.131	3628.735	3626.468	3618.313	3626.115	3614.938	3627.406	3625.816	3625.927	3625.368	3625.185	3616.681	3621.397	3605.871	3623.23	3626.141
NMNAT2	NMNAT2	5286.131	5288.735	5286.468	5278.313	5286.115	5274.938	5287.406	5285.816	5285.927	5285.368	5285.185	5491.681	5281.397	5265.871	5283.23	5286.141
NMNAT3	NMNAT3	1708.131	1710.735	1708.468	1700.313	1708.115	1696.938	1709.406	1707.816	1707.927	1707.368	1707.185	1698.681	1703.397	1687.871	1705.23	1708.141
NMRAL1	NMRAL1	1207.131	1209.735	1207.468	1199.313	1207.115	1195.938	1208.406	1206.816	1206.927	1206.368	1206.185	1197.681	1202.397	1186.871	1204.23	1207.141
NMS	NMS	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925	327.37925
NMT1	NMT1	4731.131	4733.735	4731.468	4723.313	4731.115	4719.938	4732.406	4730.816	4730.927	4730.368	4730.185	4721.681	4726.397	4710.871	4728.23	4731.141
NMT2	NMT2	4849.131	4851.735	4849.468	4841.313	4849.115	4837.938	4850.406	4848.816	4848.927	4848.368	4848.185	4839.681	4844.397	4828.871	4846.23	4849.141
NMU	NMU	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992	640.992
NMUR1	NMUR1	3119.131	3121.735	3119.468	3111.313	3119.115	3107.938	3120.406	3118.816	3118.927	3118.368	3118.185	3109.681	3114.397	3098.871	3116.23	3119.141
NMUR2	NMUR2	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625	1905.732625
NNAT	NNAT	1068.131	1083.26918673007	1068.468	1073.46826394927	1083.30927425313	1099.20081880523	1077.95409106265	1083.5939626153	1067.927	1067.368	1067.185	1058.681	1071.45075191244	1063.27533321506	1072.26720419723	1075.70974840332
NNMT	NNMT	1423.131	1425.735	1423.468	1415.313	1423.115	1411.938	1424.406	1422.816	1422.927	1422.368	1422.185	1413.681	1418.397	1402.871	1420.23	1423.141
NNT	NNT	4493.47330806964	4501.3842664994	4497.14660633792	4487.64522884127	4492.09910634689	4484.92458640463	4497.87167314522	4496.57741391735	4499.14492101881	4497.87934669702	4495.93474143794	4485.5715200064	4488.22207047985	4475.9286486335	4489.10413834944	4493.39921373581
NOB1	NOB1	1561.131	1563.735	1561.468	1553.313	1561.115	1549.938	1562.406	1560.816	1560.927	1560.368	1560.185	1551.681	1556.397	1540.871	1558.23	1561.141
NOBOX	NOBOX	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625	1314.732625
NOC2L	NOC2L	2645.131	2647.735	2645.468	2637.313	2645.115	2633.938	2646.406	2644.816	2644.927	2644.368	2644.185	2635.681	2640.397	2624.871	2642.23	2645.141
NOC3L	NOC3L	3281.131	3283.735	3281.468	3273.313	3281.115	3269.938	3282.406	3280.816	3280.927	3280.368	3280.185	3271.681	3276.397	3260.871	3278.23	3281.141
NOC4L	NOC4L	1477.131	1479.735	1477.468	1469.313	1477.115	1465.938	1478.406	1476.816	1476.927	1476.368	1476.185	1467.681	1472.397	1456.871	1474.23	1477.141
NOD1	NOD1	4341.131	4343.735	4341.468	4333.313	4341.115	4329.938	4342.406	4340.816	4340.927	4340.368	4340.185	4331.681	4336.397	4320.871	4338.23	4341.141
NOD2	NOD2	4330.131	4332.735	4330.468	4327.28489498531	4330.115	4327.28489498531	4331.406	4327.28489498531	4329.927	4329.368	4327.28489498531	4320.681	4325.397	4309.871	4327.23	4330.141
NODAL	NODAL	1931.131	1933.735	1931.468	1923.313	1931.115	1919.938	1932.406	1930.816	1930.927	1927.54765398013	1930.185	1921.681	1926.397	1910.871	1928.23	1931.141
NOG	NOG	1737.131	1739.735	1737.468	1729.313	1737.115	1725.938	1738.406	1736.816	1736.927	1736.368	1736.185	1727.681	1732.397	1734.85213191435	1734.23	1737.141
NOL10	NOL10	3340.131	3342.735	3340.468	3332.313	3340.115	3328.938	3341.406	3339.816	3339.927	3339.368	3339.185	3330.681	3335.397	3319.871	3337.23	3340.141
NOL11	NOL11	2299.131	2301.735	2299.468	2291.313	2299.115	2287.938	2300.406	2298.816	2298.927	2298.368	2298.185	2289.681	2294.397	2278.871	2296.23	2299.141
NOL12	NOL12	2685.131	2687.735	2685.468	2677.313	2685.115	2673.938	2686.406	2684.816	2684.927	2684.368	2684.185	2675.681	2680.397	2664.871	2682.23	2685.141
NOL3	NOL3	1229.131	1231.735	1229.468	1221.313	1229.115	1217.938	1230.406	1228.816	1228.927	1228.368	1228.185	1219.681	1224.397	1208.871	1226.23	1229.141
NOL4	NOL4	3730.21136974665	3730.21136974665	3730.21136974665	3725.313	3730.21136974665	3730.21136974665	3730.21136974665	3730.21136974665	3730.21136974665	3730.21136974665	3732.185	3730.21136974665	3730.21136974665	3730.21136974665	3730.21136974665	3733.141
NOL6	NOL6	4698.131	4700.735	4698.468	4690.313	4698.115	4686.938	4699.406	4697.816	4697.927	4697.368	4697.185	4688.681	4693.397	4677.871	4695.23	4698.141
NOL7	NOL7	719.166	721.77	719.5	711.342	719.167	707.985	720.446	718.853	718.968	718.403	718.213	709.728	714.449	698.951	716.293	719.194
NOL8	NOL8	4169.63772101644	4170.19144183297	4186.54081238043	4158.98886541955	4174.91324735771	4165.40254685172	4177.73102430096	4171.33306362534	4163.927	4178.33955331968	4171.44624494032	4159.84606363497	4167.1758308971	4149.06676848605	4168.41790042976	4167.55562913116
NOL9	NOL9	2682.131	2684.735	2682.468	2674.313	2682.115	2670.938	2683.406	2681.816	2681.927	2681.368	2681.185	2672.681	2677.397	2661.871	2679.23	2682.141
NOLC1	NOLC1	3781.131	3783.735	3781.468	3773.313	3781.115	3769.938	3782.406	3780.816	3780.927	3780.368	3780.185	3771.681	3776.397	3760.871	3778.23	3781.141
NOM1	NOM1	5922.131	5924.735	5922.468	5914.313	5922.115	5910.938	5923.406	5921.816	5921.927	5921.368	5921.185	5912.681	5917.397	5901.871	5919.23	5922.141
NOMO1	NOMO1	4092.131	4094.735	4092.468	4084.313	4092.115	4080.938	4093.406	4091.816	4091.927	4091.368	4091.185	4082.681	4087.397	4071.871	4089.23	4092.141
NOMO2	NOMO2	4070.94300630262	4077.5003705736	4094.20521609938	4060.85136311446	4086.49749641801	4080.06122684825	4087.56163418109	4040.77349604996	4097.927	4087.69187609025	4082.05407593551	4061.5443582823	4081.17917853234	4068.60746208572	4069.59819938085	4088.13398046527
NOMO3	NOMO3	4160.131	4162.735	4160.468	4152.313	4160.115	4148.938	4161.406	4159.816	4159.927	4159.368	4159.185	4150.681	4155.397	4139.871	4157.23	4160.141
NONO	NONO	2951.76313889247	2954.05012917622	2949.10731660453	2942.07864773964	2949.72755235626	2937.36068350284	2952.25906656792	2946.26709921908	2948.66370344754	2947.10753863936	2946.90937220432	2940.93471206074	2942.08974872381	2930.50311127001	2946.95373661425	2951.54172514567
NOP10	NOP10	380.4	382.927	380.674	372.597	380.273	369.392	381.58	380.037	380.233	379.611	379.403	370.914	375.851	361.357	377.708	380.565
NOP14	NOP14	2763.131	2765.735	2763.468	2755.313	2763.115	2751.938	2764.406	2762.816	2762.927	2762.368	2762.185	2753.681	2758.397	2742.871	2760.23	2763.141
NOP16	NOP16	382.391	384.922	382.667	374.592	382.269	371.38	383.577	382.031	382.225	381.606	381.399	372.908	377.84	363.326	379.697	382.558
NOP2	NOP2	2506.131	2519.14343550832	2518.72909826533	2503.88396591033	2512.44196124267	2505.96533358709	2513.65886687167	2507.71301408736	2516.63252887518	2507.92952898386	2512.96885581933	2501.65877022768	2509.23257556407	2494.48577374608	2507.67112416508	2513.98306686559
NOP56	NOP56	1782.131	1784.735	1782.468	1774.313	1782.115	1770.938	1783.406	1781.816	1781.927	1781.368	1781.185	1772.681	1777.397	1761.871	1779.23	1782.141
NOP58	NOP58	1810.131	1812.735	1810.468	1802.313	1810.115	1798.938	1811.406	1809.816	1809.927	1809.368	1809.185	1800.681	1805.397	1789.871	1807.23	1810.141
NOS1	NOS1	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625	6967.732625
